,timestamp,user,nofol,retfl,noret,nofav,text,picurl,time,date
0,2016-12-21 06:12:00,HiTelangana,25,True,3,0,"RT @MinIT_Telangana: @taskts Mobile App launched by hon'ble Ministers Jagadish Reddy, Jupally Krishna Rao, Mahender Reddy @KTRTRS  at Secre…",http://pbs.twimg.com/profile_images/785781394383396865/uRljsBwf_normal.jpg,06:12:00,2016-12-21
1,2016-12-21 06:07:00,narendarn,113,True,17,0,RT @MinIT_Telangana: Full speech of Minister @KTRTRS in Legislative Assembly on #MissionBhagiratha Drinking Watergrid: https://t.co/CIQn0LV…,http://pbs.twimg.com/profile_images/805819823649234944/RRpzqT9s_normal.jpg,06:07:00,2016-12-21
2,2016-12-21 06:06:00,chvijay24,71,False,0,0,@HYDTP @TelanganaCMO @KTRTRS Build a complex for Fruit Vendors at Erragadda by widening Road at Maqbool hotel will solve trafic Jams here,http://pbs.twimg.com/profile_images/810141646385913856/pqmnQi36_normal.jpg,06:06:00,2016-12-21
3,2016-12-21 06:05:00,TaherMdSaheb,659,False,0,0,.@sushilrTOI @RaoKavitha @TJagruthi @KTRTRS @TelanganaCMO thank u sir. The dead and helpless expats are atleast heard now thru you #TOI,http://pbs.twimg.com/profile_images/789461260224069632/ejmYb35h_normal.jpg,06:05:00,2016-12-21
4,2016-12-21 06:04:00,venu_karra,0,False,0,0,@KTRTRS KTR sir great speech in Assembly. Excellent knowledge in every subject sir Hats off to you,http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,06:04:00,2016-12-21
5,2016-12-21 06:04:00,TheUtlcaBuzz,19,True,17,0,RT @MinIT_Telangana: Full speech of Minister @KTRTRS in Legislative Assembly on #MissionBhagiratha Drinking Watergrid: https://t.co/CIQn0LV…,http://pbs.twimg.com/profile_images/765229210612797440/osq8krBl_normal.jpg,06:04:00,2016-12-21
6,2016-12-21 06:02:00,TaherMdSaheb,659,True,1,0,"RT @sushilrTOI: @TaherMdSaheb @RaoKavitha @TJagruthi @KTRTRS @TelanganaCMO  Yes, their cry to be set free must be heard and they must be re…",http://pbs.twimg.com/profile_images/789461260224069632/ejmYb35h_normal.jpg,06:02:00,2016-12-21
7,2016-12-21 06:02:00,TaherMdSaheb,659,False,0,0,.@sushilrTOI @RaoKavitha @TJagruthi @KTRTRS @TelanganaCMO @IndianEmbRiyadh will be more than enuf if #CM helps expats thru our embassy,http://pbs.twimg.com/profile_images/789461260224069632/ejmYb35h_normal.jpg,06:02:00,2016-12-21
8,2016-12-21 06:00:00,sushilrTOI,90,False,1,1,"@TaherMdSaheb @RaoKavitha @TJagruthi @KTRTRS @TelanganaCMO  Yes, their cry to be set free must be heard and they must be rescued.",http://pbs.twimg.com/profile_images/797789212984504320/qxlrybaK_normal.jpg,06:00:00,2016-12-21
9,2016-12-21 06:00:00,ntdailyonline,10432,False,0,0,Mission Bhagiratha wide open to scrutiny:  KTR @KTRTRS  https://t.co/efZSelmkGB #MissionBhagiratha https://t.co/lZmxJkSRX1,http://pbs.twimg.com/profile_images/774221790188933120/qbVVWNJw_normal.jpg,06:00:00,2016-12-21
10,2016-12-21 05:58:00,TaherMdSaheb,659,False,0,1,.@sushilrTOI @RaoKavitha @TJagruthi @KTRTRS @TelanganaCMO hundreds of innocent indians are also languishing in jails. Hope TOI may highlight,http://pbs.twimg.com/profile_images/789461260224069632/ejmYb35h_normal.jpg,05:58:00,2016-12-21
11,2016-12-21 05:58:00,WizAndreTimmins,161345,True,17,0,RT @MinIT_Telangana: Full speech of Minister @KTRTRS in Legislative Assembly on #MissionBhagiratha Drinking Watergrid: https://t.co/CIQn0LV…,http://pbs.twimg.com/profile_images/800374860014817280/_vKwoXYC_normal.jpg,05:58:00,2016-12-21
12,2016-12-21 05:56:00,TaherMdSaheb,659,True,1,0,RT @sushilrTOI: Nizambad MP @RaoKavitha helps through @TJagruthi. @KTRTRS also takes interest. @TelanganaCMO could chalk out a plan. https:…,http://pbs.twimg.com/profile_images/789461260224069632/ejmYb35h_normal.jpg,05:56:00,2016-12-21
13,2016-12-21 05:56:00,sushilrTOI,90,False,1,1,Nizambad MP @RaoKavitha helps through @TJagruthi. @KTRTRS also takes interest. @TelanganaCMO could chalk out a plan. https://t.co/w7AIjMjzji,http://pbs.twimg.com/profile_images/797789212984504320/qxlrybaK_normal.jpg,05:56:00,2016-12-21
14,2016-12-21 05:50:00,Bro_Rajkumar,8,False,0,0,"@KTRTRS respected sir
I tweeted to you regards rgukt basar.
I think it is not a neglible matter.
plz retweet to me.",http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,05:50:00,2016-12-21
15,2016-12-21 05:44:00,SanthoshSan__,108,False,0,0,2/1..@KTRTRS vala business totally depend on hand to hand cash only..so please resolve their problems as soon as possible sir....Thank you!,http://pbs.twimg.com/profile_images/548160885030518785/cFtM95ih_normal.jpeg,05:44:00,2016-12-21
16,2016-12-21 05:43:00,SanthoshSan__,108,False,0,0,"1/1 Hello Sir @KTRTRS because of demonetisation,chenetha karmikulu facing so many problems sir...80%of sales are down,vala.",http://pbs.twimg.com/profile_images/548160885030518785/cFtM95ih_normal.jpeg,05:43:00,2016-12-21
17,2016-12-21 05:42:00,TrsMuqeetChanda,100,True,9,0,"RT @MinIT_Telangana: Telangana Govt planning clean air  authority for Hyderabad: @KTRTRS 
https://t.co/2NVAuFvS8Y",http://pbs.twimg.com/profile_images/764173248510693377/QKNeUqrs_normal.jpg,05:42:00,2016-12-21
18,2016-12-21 05:33:00,chvijay24,71,False,0,0,"@HYDTP @hydcitypolice @GHMCOnline @KTRTRS Daily at Erragadda JK point Hotel Autos block traffic6-8pm, pl set up Police 2 see Free movement",http://pbs.twimg.com/profile_images/810141646385913856/pqmnQi36_normal.jpg,05:33:00,2016-12-21
19,2016-12-21 05:32:00,srkolipa7,36,True,17,0,RT @MinIT_Telangana: Full speech of Minister @KTRTRS in Legislative Assembly on #MissionBhagiratha Drinking Watergrid: https://t.co/CIQn0LV…,http://pbs.twimg.com/profile_images/690560898939772930/KxG4_E-0_normal.jpg,05:32:00,2016-12-21
20,2016-12-21 05:31:00,madhukarp,115,False,0,0,@MinIT_Telangana @KTRTRS TS Govt. Has taken initiative.. now Hyd citizens should also take responsibility in reducing pollution.,http://pbs.twimg.com/profile_images/674884532382789632/bAUmP4aS_normal.jpg,05:31:00,2016-12-21
21,2016-12-21 05:30:00,chvijay24,71,False,0,0,"@HYDTP @hydcitypolice @GHMCOnline @KTRTRS At Srinagar T junction need proper Free left ways, remove a half wall on Road ther for free traffc",http://pbs.twimg.com/profile_images/810141646385913856/pqmnQi36_normal.jpg,05:30:00,2016-12-21
22,2016-12-21 05:29:00,chvijay24,71,False,0,0,@HYDTP @hydcitypolice @hmrgov @GHMCOnline @KTRTRS Pl remove half Wall on Road at Srinagar T junction nr Punjagutta https://t.co/8pCLT4aNmc,http://pbs.twimg.com/profile_images/810141646385913856/pqmnQi36_normal.jpg,05:29:00,2016-12-21
23,2016-12-21 05:27:00,eswar_raju2755,182,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube

Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/810776868316024833/srVxjB26_normal.jpg,05:27:00,2016-12-21
24,2016-12-21 05:26:00,eswar_raju2755,182,True,17,0,RT @MinIT_Telangana: Full speech of Minister @KTRTRS in Legislative Assembly on #MissionBhagiratha Drinking Watergrid: https://t.co/CIQn0LV…,http://pbs.twimg.com/profile_images/810776868316024833/srVxjB26_normal.jpg,05:26:00,2016-12-21
25,2016-12-21 05:26:00,eswar_raju2755,182,True,9,0,"RT @MinIT_Telangana: Telangana Govt planning clean air  authority for Hyderabad: @KTRTRS 
https://t.co/2NVAuFvS8Y",http://pbs.twimg.com/profile_images/810776868316024833/srVxjB26_normal.jpg,05:26:00,2016-12-21
26,2016-12-21 05:11:00,chvijay24,71,True,1,0,RT @gharesh: @chvijay24 @hydcitypolice @MoHFW_INDIA @Moud_India @TelanganaDGP @KTRTRS please answer someone ?,http://pbs.twimg.com/profile_images/810141646385913856/pqmnQi36_normal.jpg,05:11:00,2016-12-21
27,2016-12-21 05:09:00,muralimanohar2,36,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/811276172617097216/DW15O0oI_normal.jpg,05:09:00,2016-12-21
28,2016-12-21 05:06:00,sampraveen1008,34,False,0,0,"@KTRTRS @YouTube Anna No wonder ur speeches r such humiliating to opposition &amp
 so called pseudo politicians all the time. You nailed it :-)",http://pbs.twimg.com/profile_images/1150949228/OgAAAJTHjvTdv_GIBFvd2k-C6FrneKUzt8QhoCLJx6FmiTyv00RuxZtHepmh5okQ2XrbV2TJgqsPjzmGG-B58je_f9oAm1T1UAk1VIBnGCyaUhXdEQQkfNLnzlkP_normal.jpg,05:06:00,2016-12-21
29,2016-12-21 05:05:00,pulipati_naresh,24,False,0,0,@KTRTRS  Anna and the district data is not available in @UIDAI  and how we need to submit /update our information .,http://pbs.twimg.com/profile_images/680318370084880384/Jm8K-la2_normal.jpg,05:05:00,2016-12-21
30,2016-12-21 05:04:00,santhos96368022,21,False,0,0,"@KTRTRS now days in government more of talks and less of deliverables culture going on, please focus on work which will reallyimprovelife's.",http://pbs.twimg.com/profile_images/811105018732384256/FLghIl5K_normal.jpg,05:04:00,2016-12-21
31,2016-12-21 05:03:00,Hameed_sk44,132,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/763456201904361473/gRL1BOn6_normal.jpg,05:03:00,2016-12-21
32,2016-12-21 04:59:00,monk2287,135,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/808683471312781312/hGf9Ys1__normal.jpg,04:59:00,2016-12-21
33,2016-12-21 04:58:00,venky4a,53,False,0,0,"@KTRTRS good morning, 'if i need to understand complex political decisions, please hear KCR speech'  my daughters compliment 👍👍",http://pbs.twimg.com/profile_images/756451140695232513/5jyB-EZ2_normal.jpg,04:58:00,2016-12-21
34,2016-12-21 04:57:00,santhos96368022,21,False,0,0,"@KTRTRS  Please talk less and deliver more, people voted for you and TRS not to criticize opposition or legacy.",http://pbs.twimg.com/profile_images/811105018732384256/FLghIl5K_normal.jpg,04:57:00,2016-12-21
35,2016-12-21 04:53:00,Urstrlykalyan,297,True,4,0,"RT @nani4u143: A leader with strong will power is needed either to create history or to rewrite history - @KTRTRS 👌
#Telangana https://t.co…",http://pbs.twimg.com/profile_images/810475104140492801/QISVTOuM_normal.jpg,04:53:00,2016-12-21
36,2016-12-21 04:52:00,twitmadhukar,10,False,0,0,@KTRTRS Sir the road between Balkampet and Balanagar needs immediate attention. It's in a really bad shape.,http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,04:52:00,2016-12-21
37,2016-12-21 04:50:00,SrinageshT,0,False,0,0,"@KTRTRS Dear KTR. Please visit Beerumguda once. Need your attention. Lakes polluted, road damaged and needs your help.",http://pbs.twimg.com/profile_images/784336194796593154/cngNLzJG_normal.jpg,04:50:00,2016-12-21
38,2016-12-21 04:48:00,DODLARAVISANJAY,10,False,0,0,@KTRTRS @YouTube They never worked and now they don't want TRS to work. We know Congress and how they looted majo re irrigation.,http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,04:48:00,2016-12-21
39,2016-12-21 04:46:00,DODLARAVISANJAY,10,False,0,0,@KTRTRS @YouTube Dispraportamate assets of Jana Reddy and Ponnala to b probed.,http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,04:46:00,2016-12-21
40,2016-12-21 04:43:00,pulipati_naresh,24,False,0,0,"@KTRTRS anna  
why all govertment websites are not using same kind of data like districts and towns and pincode .",http://pbs.twimg.com/profile_images/680318370084880384/Jm8K-la2_normal.jpg,04:43:00,2016-12-21
41,2016-12-21 04:43:00,arjunnallula,103,True,17,0,RT @MinIT_Telangana: Full speech of Minister @KTRTRS in Legislative Assembly on #MissionBhagiratha Drinking Watergrid: https://t.co/CIQn0LV…,http://pbs.twimg.com/profile_images/794120936911990784/9-PsRpMS_normal.jpg,04:43:00,2016-12-21
42,2016-12-21 04:41:00,adbd68c79ce44ca,5,False,0,0,@KTRTRS sir day by day air pollution is increasing by unfit vehicles kindly put pressure on pollution board,http://pbs.twimg.com/profile_images/770140047177818112/5DKqwXvR_normal.jpg,04:41:00,2016-12-21
43,2016-12-21 04:38:00,patrovak,27,True,5,0,RT @AliensFraud: @KTRTRS @TelanganaCMO @cyberabadpolice @JaiTDP @ncbn @naralokesh @JP_LOKSATTA @PawanKalyan @TelanganaPCC @RaoKavitha HELP…,http://pbs.twimg.com/profile_images/686974339757940736/uMd1vq_P_normal.jpg,04:38:00,2016-12-21
44,2016-12-21 04:35:00,arunpadaki,120,False,0,0,2b considered  https://t.co/NrTqnCe7AU @CMofKarnataka @KTRTRS @TelanganaCMO @CMOKerala @CM_tamilnadu @ncbn @MVenkaiahNaidu @TVMohandasPai,http://pbs.twimg.com/profile_images/725733178628050944/yBBjGuKf_normal.jpg,04:35:00,2016-12-21
45,2016-12-21 04:30:00,GuptaCR,1474,False,0,0,"@TelanganaPCC said @TelanganaCMO rule KCR Family rule, @KTRTRS slapped back violently Moti 2 Pappu dy falling on family, no shame 2 comment",http://pbs.twimg.com/profile_images/717717652450324480/JRUHhqWa_normal.jpg,04:30:00,2016-12-21
46,2016-12-21 04:29:00,sanjaybaisiwala,22,True,5,0,RT @AliensFraud: @KTRTRS @TelanganaCMO @cyberabadpolice @JaiTDP @ncbn @naralokesh @JP_LOKSATTA @PawanKalyan @TelanganaPCC @RaoKavitha HELP…,http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,04:29:00,2016-12-21
47,2016-12-21 04:22:00,NtvteluguHD,3075,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/554598325127630848/JIssp74q_normal.jpeg,04:22:00,2016-12-21
48,2016-12-21 04:16:00,rjsaulakh,72,False,0,0,@KTRTRS @TSIICLtd how many more years to relay the Lemon tree Madhapur road ...pathetic administration ...plz act f… https://t.co/0OfnFjpZan,http://pbs.twimg.com/profile_images/759706554287333377/UUbabE0h_normal.jpg,04:16:00,2016-12-21
49,2016-12-21 04:09:00,vasusairam,24,False,0,0,@KTRTRS Appreciate your speech with good concept and knowledge in assembly Sir.,http://pbs.twimg.com/profile_images/795949348836126720/Za2v1x_4_normal.jpg,04:09:00,2016-12-21
50,2016-12-21 04:04:00,761204be608e42f,20,False,0,1,"@KTRTRS @YouTube  Super Anna. . 
It's a genuine speech...",http://pbs.twimg.com/profile_images/633855947681591297/8G0CcZjU_normal.jpg,04:04:00,2016-12-21
51,2016-12-21 04:03:00,srkolipa7,36,True,9,0,"RT @MinIT_Telangana: Telangana Govt planning clean air  authority for Hyderabad: @KTRTRS 
https://t.co/2NVAuFvS8Y",http://pbs.twimg.com/profile_images/690560898939772930/KxG4_E-0_normal.jpg,04:03:00,2016-12-21
52,2016-12-21 04:03:00,srkolipa7,36,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/690560898939772930/KxG4_E-0_normal.jpg,04:03:00,2016-12-21
53,2016-12-21 04:01:00,761204be608e42f,20,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/633855947681591297/8G0CcZjU_normal.jpg,04:01:00,2016-12-21
54,2016-12-21 04:01:00,jayadevgyani,223,False,0,0,@KTRTRS Transfers are pending even after  formation of new districts in Telangana..How many days still to wait? No clues yet..,http://pbs.twimg.com/profile_images/440792043850170368/m6y0u-eS_normal.jpeg,04:01:00,2016-12-21
55,2016-12-21 03:45:00,s_srikant,130,True,4,0,"RT @nani4u143: A leader with strong will power is needed either to create history or to rewrite history - @KTRTRS 👌
#Telangana https://t.co…",http://pbs.twimg.com/profile_images/761209900156321792/d6xuXMl9_normal.jpg,03:45:00,2016-12-21
56,2016-12-21 03:44:00,YUGESHBABU14,92,True,9,0,"RT @MinIT_Telangana: Telangana Govt planning clean air  authority for Hyderabad: @KTRTRS 
https://t.co/2NVAuFvS8Y",http://pbs.twimg.com/profile_images/784698793719533568/KLO7LHlS_normal.jpg,03:44:00,2016-12-21
57,2016-12-21 03:43:00,YUGESHBABU14,92,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/784698793719533568/KLO7LHlS_normal.jpg,03:43:00,2016-12-21
58,2016-12-21 03:43:00,Bharath_Kumar_M,11,False,0,0,"@KTRTRS sir,keep up the attitude with congress. Often keep reminding them that they looted the nation. Let them not rule india again.",http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,03:43:00,2016-12-21
59,2016-12-21 03:29:00,directorsarath,5667,False,0,0,@KTRTRS pls do something to safeguard this Sir. Gd to hv such legacy continued 4ever ..thx https://t.co/V3GaldfNsk,http://pbs.twimg.com/profile_images/744840773410054145/ODCe3Z-U_normal.jpg,03:29:00,2016-12-21
60,2016-12-21 03:28:00,sampath_kalluri,38,False,0,0,@KTRTRS : Mind blowing punch to Congress leaders yesterday on mission Bhagiratha.,http://pbs.twimg.com/profile_images/720128697827778561/7uPhtM7r_normal.jpg,03:28:00,2016-12-21
61,2016-12-21 03:24:00,anuragrathor,17496,False,0,2,"@KTRTRS Sir, request u 2 put an end 2 d poster menace. It makes our beautiful city luk extremely ugly! Hold the ppl/businesses accountable!",http://pbs.twimg.com/profile_images/710555589743501312/Cl9nPAOF_normal.jpg,03:24:00,2016-12-21
62,2016-12-21 03:18:00,gharesh,84,False,1,1,@chvijay24 @hydcitypolice @MoHFW_INDIA @Moud_India @TelanganaDGP @KTRTRS please answer someone ?,http://pbs.twimg.com/profile_images/661976270922579968/G6MVxc4F_normal.jpg,03:18:00,2016-12-21
63,2016-12-21 03:13:00,manikya06,287,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/501301052553961474/aaYoP121_normal.jpeg,03:13:00,2016-12-21
64,2016-12-21 03:13:00,VCfacilitator,117,False,0,0,"@KTRTRS why Hyd doesn't have pavements? Will make the place clean, reduce dust &amp; convenient for pedestrians?...",http://pbs.twimg.com/profile_images/797380189156098048/qJbBWyKt_normal.jpg,03:13:00,2016-12-21
65,2016-12-21 03:12:00,ravi_nagu,18,False,0,0,"@KTRTRS sir,
There are too much corruption going on LB Nagar municipality,
#hostelmafia in BN reddy Nagar .. terrible.. can't live in area",http://pbs.twimg.com/profile_images/378800000198731976/eaf3d4d519b780cc858714a1803c76cf_normal.jpeg,03:12:00,2016-12-21
66,2016-12-21 03:11:00,ItsYourVinod,70,False,0,0,Super speech. No one can match our @KTRTRS . 😎😎,http://pbs.twimg.com/profile_images/801838220501798914/-Sls2iY4_normal.jpg,03:11:00,2016-12-21
67,2016-12-21 03:11:00,VCfacilitator,117,False,0,0,@KTRTRS whoever decided to use interlocking tiles for roads is either plain stupid or has vested interests use for pavements...,http://pbs.twimg.com/profile_images/797380189156098048/qJbBWyKt_normal.jpg,03:11:00,2016-12-21
68,2016-12-21 03:07:00,LeaderKtr,9,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/794172105403138048/dDm6wzQ2_normal.jpg,03:07:00,2016-12-21
69,2016-12-21 03:06:00,LeaderKtr,9,False,0,0,"@KTRTRS @ndtv Telangana govt Is Considering To Set Up Authority For Clean Air In Hyderabad #CleanAirHyderabad 
https://t.co/fySJl9OFYu",http://pbs.twimg.com/profile_images/794172105403138048/dDm6wzQ2_normal.jpg,03:06:00,2016-12-21
70,2016-12-21 03:01:00,jagdishmurthy1,33,False,0,1,@MinIT_Telangana @KTRTRS  Good Move !,http://pbs.twimg.com/profile_images/680556293195612160/wYmk5shj_normal.png,03:01:00,2016-12-21
71,2016-12-21 02:58:00,pankaj_sancheti,127,False,0,0,"@KTRTRS @TelanganaCMO dont all those tall claims of development look awkward when u take backward areas grants
https://t.co/eTDRn3XxQ3…",http://pbs.twimg.com/profile_images/536556835956719616/D928zRFX_normal.jpeg,02:58:00,2016-12-21
72,2016-12-21 02:56:00,topicalHindu,1161,False,0,0,@narendramodi @PrakashJavdekar  https://t.co/thKtkX2SAg 3 LANGUAGES is a good move @swamy39 @rajeev_mp @pandajay @ncbn @KTRTRS,http://pbs.twimg.com/profile_images/811037318924468224/LMCCAuxp_normal.jpg,02:56:00,2016-12-21
73,2016-12-21 02:56:00,GetAbhi,860,False,0,0,@KTRTRS from balanagar junction to bowinpally no road was restored. Would be glad if you kindly look into the issue [2/n],http://pbs.twimg.com/profile_images/720102208365338624/5ILSlqkz_normal.jpg,02:56:00,2016-12-21
74,2016-12-21 02:56:00,kirank28,9,False,0,0,"@KTRTRS GM sir, Waiting for your response to change d way world see us. A new and innovative Mother Telangana",http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,02:56:00,2016-12-21
75,2016-12-21 02:55:00,GetAbhi,860,False,0,0,"@KTRTRS Mr minister, near bowinpally ERO office road got completely damaged due to series of pot holes. Huge traffic jam daily.  [1/n]",http://pbs.twimg.com/profile_images/720102208365338624/5ILSlqkz_normal.jpg,02:55:00,2016-12-21
76,2016-12-21 02:54:00,SandhyasReddy,260,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/782926966190018561/VCeD3PXD_normal.jpg,02:54:00,2016-12-21
77,2016-12-21 02:47:00,simhachow,13,False,0,0,"@KTRTRS v dont want to disturb u for evry issue wrt to GHMC,plz pass strict order to fix the roads",http://pbs.twimg.com/profile_images/780930496696094721/VUFDzD8J_normal.jpg,02:47:00,2016-12-21
78,2016-12-21 02:46:00,venkatoguri,319,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/661054846917718016/OexcEdw0_normal.jpg,02:46:00,2016-12-21
79,2016-12-21 02:44:00,PALLAKRANTHI96,7,True,9,0,"RT @MinIT_Telangana: Telangana Govt planning clean air  authority for Hyderabad: @KTRTRS 
https://t.co/2NVAuFvS8Y",http://pbs.twimg.com/profile_images/808627646712127489/sLiTj3AQ_normal.jpg,02:44:00,2016-12-21
80,2016-12-21 02:43:00,aravindhnani,63,False,0,0,@KTRTRS please save the ameenpur lake.. demolish the constructions pls #savethelake https://t.co/d6OqiLPaUw,http://pbs.twimg.com/profile_images/811079847938138112/4z9iakJy_normal.jpg,02:43:00,2016-12-21
81,2016-12-21 02:40:00,TelanganaPost1,4435,True,1,0,"RT @TRSFaheemuddin: @MinIT_Telangana @KTRTRS 
It Is Necessary Sir",http://pbs.twimg.com/profile_images/771038240329588736/HhJlV76r_normal.jpg,02:40:00,2016-12-21
82,2016-12-21 02:39:00,dvdsp,24,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/1115098615/monr_normal.jpg,02:39:00,2016-12-21
83,2016-12-21 02:37:00,TRSFaheemuddin,28,False,1,1,"@MinIT_Telangana @KTRTRS 
It Is Necessary Sir",http://pbs.twimg.com/profile_images/749859106047995904/Wv6oiXad_normal.jpg,02:37:00,2016-12-21
84,2016-12-21 02:37:00,TRSFaheemuddin,28,True,9,0,"RT @MinIT_Telangana: Telangana Govt planning clean air  authority for Hyderabad: @KTRTRS 
https://t.co/2NVAuFvS8Y",http://pbs.twimg.com/profile_images/749859106047995904/Wv6oiXad_normal.jpg,02:37:00,2016-12-21
85,2016-12-21 02:34:00,Skywalker_02_02,53,True,6,0,"RT @pacific_scorpio: IndGovt failed in solving #AliensFraud #internationalanticorruptionday 600+cr fraud,1000s families 40+ FIRs @KTRTRS @M…",http://pbs.twimg.com/profile_images/784272233862615040/h9E0zSp8_normal.jpg,02:34:00,2016-12-21
86,2016-12-21 02:33:00,simhachow,13,False,0,0,"@KTRTRS sir,why GHMC is so careless in fixing roads,40% of traffic can be cleared with GOOD roads,route to gachibowli from KP is nightmare",http://pbs.twimg.com/profile_images/780930496696094721/VUFDzD8J_normal.jpg,02:33:00,2016-12-21
87,2016-12-21 02:33:00,Skywalker_02_02,53,True,5,0,RT @AliensFraud: @KTRTRS @TelanganaCMO @cyberabadpolice @JaiTDP @ncbn @naralokesh @JP_LOKSATTA @PawanKalyan @TelanganaPCC @RaoKavitha HELP…,http://pbs.twimg.com/profile_images/784272233862615040/h9E0zSp8_normal.jpg,02:33:00,2016-12-21
88,2016-12-21 02:32:00,shaiajax14,29,True,78,0,RT @KTRTRS: Must watch. Learning revolution https://t.co/s33uetNntd via @youtube,http://pbs.twimg.com/profile_images/683166583116595200/EH-_nkhv_normal.jpg,02:32:00,2016-12-21
89,2016-12-21 02:32:00,Skywalker_02_02,53,True,5,0,RT @AliensFraud: @timesofindia states are active in stopping the frauds.@TelanganaCMO @KTRTRS failed totally in stopping #AliensFraud.No ac…,http://pbs.twimg.com/profile_images/784272233862615040/h9E0zSp8_normal.jpg,02:32:00,2016-12-21
90,2016-12-21 02:30:00,rsnvprasad,20,False,0,0,@MinIT_Telangana @KTRTRS Great initiation sir. We have no time. Promote green initiatives in the corporate sector. This will help a lot.,http://pbs.twimg.com/profile_images/796041487569911808/pXf1T76l_normal.jpg,02:30:00,2016-12-21
91,2016-12-21 02:29:00,AliensFraud,161,True,5,0,RT @AliensFraud: @KTRTRS @TelanganaCMO @cyberabadpolice @JaiTDP @ncbn @naralokesh @JP_LOKSATTA @PawanKalyan @TelanganaPCC @RaoKavitha HELP…,http://pbs.twimg.com/profile_images/705394563414781952/CYYkef4X_normal.jpg,02:29:00,2016-12-21
92,2016-12-21 02:14:00,MRoopchand143,716,True,69,0,"RT @KTRTRS: https://t.co/96m8PvhqNv via @youtube
Spoke in the assembly debate on mission Bhagiratha",http://pbs.twimg.com/profile_images/807048403670573056/MPSGjpeG_normal.jpg,02:14:00,2016-12-21
93,2016-12-21 02:08:00,jagadeeshcmt,77,True,52,0,RT @MinIT_Telangana: 1545 polluting units to be shifted out of ORR. Stringent pollution control norms to be implemented: @KTRTRS @Telangana…,http://pbs.twimg.com/profile_images/809785268609970176/lVpzsTJp_normal.jpg,02:08:00,2016-12-21
94,2016-12-21 02:06:00,abhivams,9,False,0,1,"https://t.co/1V46PDFfD7
@KTRTRS got a response from Mr M. Chennai that road pertains to NH @nitin_gadkari. Caught in a mess and dilly dally",http://pbs.twimg.com/profile_images/624133026780418048/sndFadDI_normal.jpg,02:06:00,2016-12-21
95,2016-12-21 02:05:00,RohiniShah1,203,True,9,0,"RT @MinIT_Telangana: Telangana Govt planning clean air  authority for Hyderabad: @KTRTRS 
https://t.co/2NVAuFvS8Y",http://pbs.twimg.com/profile_images/591282772284723200/cvUaJG2o_normal.jpg,02:05:00,2016-12-21
96,2016-12-21 02:04:00,parthaspati,8,False,0,0,@KTRTRS @kcrtelangana Sir kindly help. I need your assistance. Everyday they are making mockery of me &amp  humiliating. https://t.co/N7OVDnXPU6,http://pbs.twimg.com/profile_images/780338870428794880/lM2mtx6H_normal.jpg,02:04:00,2016-12-21
